N_Identificador;IBGE;q33_3;q33_9;q33_10;q33_11;q33_12;q33_13;q33_14;q33_15_1;q33_15_2;IBGE7;codigo_UF;Região;Município;areaKm2;UF;Pop_total_2022;Porte_pop2022;Q_incompleto;DataCenso;DataCenso_2024;Faixas_etarias;d33_9;d33_11;d33_9bin1;d33_9bin2;d33_9bin3;d33_10bin1;d33_10bin2;d33_10bin3;d33_10bin4;d33_10bin5;d33_11bin1;d33_11bin2;d33_11bin3;d33_11bin4;d33_15_1_1bin_Gestão;d33_15_1_1bin_PopRua;d33_15_1_1bin_Abordagem;d33_15_1_1bin_Cadastramento;d33_15_1_1bin_Outros;d33_15_2_1bin_Gestão;d33_15_2_1bin_PopRua;d33_15_2_1bin_Abordagem;d33_15_2_1bin_Cadastramento;d33_15_2_1bin_Outros;Gestao;PopRua;Abordagem;Cadastramento;Outros;d33_9bin1_sum;d33_9bin2_sum;d33_9bin3_sum;d33_10bin1_sum;d33_10bin2_sum;d33_10bin3_sum;d33_10bin4_sum;d33_10bin5_sum;d33_11bin1_sum;d33_11bin2_sum;d33_11bin3_sum;d33_11bin4_sum;nu_trabalhadores;d33_15_1_1bin_Gestão_sum;d33_15_1_1bin_PopRua_sum;d33_15_1_1bin_Abordagem_sum;d33_15_1_1bin_Cadastramento_sum;d33_15_1_1bin_Outros_sum;d33_15_2_1bin_Gestão_sum;d33_15_2_1bin_PopRua_sum;d33_15_2_1bin_Abordagem_sum;d33_15_2_1bin_Cadastramento_sum;d33_15_2_1bin_Outros_sum
13205303522;320530; Masculino; Médio Completo; Profissional de nível médio; Trabalhador de Empresa/Cooperativa/Entidade Prestadora de Serviços; Educador(a) Social; De 41 a 44 horas semanais;11/7/2023; Serviço Especializado para Pessoas em Situação de Rua; ;3205309;Espirito Santo;Região Sudeste;Vitória;97,123;ES;322869;Grande;completo;31.08.2024;8/31/2024;16 a 29 anos;Nível Médio;Outros vínculos não permanentes; ;Nível Médio; ; ; ; ; ; ; ; ; ;Outros vínculos não permanentes; ;Serviço Especializado para Pessoas em Situação de Rua; ; ; ; ; ; ; ; ; ;1; ; ; ;6;26;22;0;7;0;1;3;0;0;0;54;54;5;43; ; ; ; ; ; ;9; 
13205303522;320530; Masculino; Superior Incompleto; Sem formação profissional; Trabalhador de Empresa/Cooperativa/Entidade Prestadora de Serviços; Estagiário(a); De 21 a 30 horas semanais;5/6/2024; Serviço Especializado para Pessoas em Situação de Rua; ;3205309;Espirito Santo;Região Sudeste;Vitória;97,123;ES;322869;Grande;completo;31.08.2024;8/31/2024;16 a 29 anos;Nível Médio;Outros vínculos não permanentes; ;Nível Médio; ; ; ; ; ; ; ; ; ;Outros vínculos não permanentes; ;Serviço Especializado para Pessoas em Situação de Rua; ; ; ; ; ; ; ; ; ;1; ; ; ;6;26;22;0;7;0;1;3;0;0;0;54;54;5;43; ; ; ; ; ; ;9; 
13205303522;320530; Feminino; Médio Incompleto; Sem formação profissional; Trabalhador de Empresa/Cooperativa/Entidade Prestadora de Serviços; Serviços Gerais; De 31 a 40 horas semanais;3/21/2024; ; ;3205309;Espirito Santo;Região Sudeste;Vitória;97,123;ES;322869;Grande;completo;31.08.2024;8/31/2024;16 a 29 anos;Nível fundamental;Outros vínculos não permanentes;Nível fundamental; ; ; ; ; ; ; ; ; ; ;Outros vínculos não permanentes; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;6;26;22;0;7;0;1;3;0;0;0;54;54;5;43; ; ; ; ; ; ;9; 
32053098187;320530; Feminino; Superior Completo; Nutricionista; Trabalhador de Empresa/Cooperativa/Entidade Prestadora de Serviços; Técnico(a) de Nível Superior; De 21 a 30 horas semanais;6/17/2024; Serviço Especializado para Pessoas em Situação de Rua; ;3205309;Espirito Santo;Região Sudeste;Vitória;97,123;ES;322869;Grande;completo;31.08.2024;8/31/2024;16 a 29 anos;Nível Superior;Outros vínculos não permanentes; ; ;Nível Superior; ; ; ; ; ; ; ; ;Outros vínculos não permanentes; ;Serviço Especializado para Pessoas em Situação de Rua; ; ; ; ; ; ; ; ; ;1; ; ; ;4;15;19;0;6;0;1;4;1;0;0;37;38;1;33; ; ; ; ; ; ;10; 
32053098187;320530; Masculino; Superior Completo; Psicóloga(o); Trabalhador de Empresa/Cooperativa/Entidade Prestadora de Serviços; Técnico(a) de Nível Superior; De 21 a 30 horas semanais;1/15/2024; Serviço Especializado para Pessoas em Situação de Rua; Cadastramento e/ou Revisão/Atualização Cadastral (CadÚnico);3205309;Espirito Santo;Região Sudeste;Vitória;97,123;ES;322869;Grande;completo;31.08.2024;8/31/2024;16 a 29 anos;Nível Superior;Outros vínculos não permanentes; ; ;Nível Superior; ; ; ; ;Psicólogo; ; ; ;Outros vínculos não permanentes; ;Serviço Especializado para Pessoas em Situação de Rua; ; ; ; ; ; ;Cadastramento e/ou Revisão/Atualização Cadastral (CadÚnico); ; ;1; ;1; ;4;15;19;0;6;0;1;4;1;0;0;37;38;1;33; ; ; ; ; ; ;10; 
32053098187;320530; Masculino; Superior Completo; Profissional de nível médio; Trabalhador de Empresa/Cooperativa/Entidade Prestadora de Serviços; Outros; De 11 a 20 horas semanais;9/12/2024; Serviço Especializado para Pessoas em Situação de Rua; ;3205309;Espirito Santo;Região Sudeste;Vitória;97,123;ES;322869;Grande;completo;31.08.2024;8/31/2024;16 a 29 anos;Nível Superior;Outros vínculos não permanentes; ; ;Nível Superior; ; ; ; ; ; ; ; ;Outros vínculos não permanentes; ;Serviço Especializado para Pessoas em Situação de Rua; ; ; ; ; ; ; ; ; ;1; ; ; ;4;15;19;0;6;0;1;4;1;0;0;37;38;1;33; ; ; ; ; ; ;10; 
32053098187;320530; Masculino; Superior Completo; Advogada(o); Trabalhador de Empresa/Cooperativa/Entidade Prestadora de Serviços; Técnico(a) de Nível Superior; De 21 a 30 horas semanais;1/15/2024; Serviço Especializado para Pessoas em Situação de Rua; ;3205309;Espirito Santo;Região Sudeste;Vitória;97,123;ES;322869;Grande;completo;31.08.2024;8/31/2024;16 a 29 anos;Nível Superior;Outros vínculos não permanentes; ; ;Nível Superior; ; ; ;Advogado; ; ; ; ;Outros vínculos não permanentes; ;Serviço Especializado para Pessoas em Situação de Rua; ; ; ; ; ; ; ; ; ;1; ; ; ;4;15;19;0;6;0;1;4;1;0;0;37;38;1;33; ; ; ; ; ; ;10; 
32053098187;320530; Masculino; Médio Completo; Profissional de nível médio; Trabalhador de Empresa/Cooperativa/Entidade Prestadora de Serviços;Técnico(a) de Nível Médio; De 11 a 20 horas semanais;1/15/2024; Serviço Especializado para Pessoas em Situação de Rua; ;3205309;Espirito Santo;Região Sudeste;Vitória;97,123;ES;322869;Grande;completo;31.08.2024;8/31/2024;16 a 29 anos;Nível Médio;Outros vínculos não permanentes; ;Nível Médio; ; ; ; ; ; ; ; ; ;Outros vínculos não permanentes; ;Serviço Especializado para Pessoas em Situação de Rua; ; ; ; ; ; ; ; ; ;1; ; ; ;4;15;19;0;6;0;1;4;1;0;0;37;38;1;33; ; ; ; ; ; ;10; 
13205303522;320530; Feminino; Superior Completo; Nutricionista; Trabalhador de Empresa/Cooperativa/Entidade Prestadora de Serviços; Técnico(a) de Nível Superior; De 21 a 30 horas semanais;3/11/2024; Serviço Especializado para Pessoas em Situação de Rua; ;3205309;Espirito Santo;Região Sudeste;Vitória;97,123;ES;322869;Grande;completo;31.08.2024;8/31/2024;30 a 40 anos;Nível Superior;Outros vínculos não permanentes; ; ;Nível Superior; ; ; ; ; ; ; ; ;Outros vínculos não permanentes; ;Serviço Especializado para Pessoas em Situação de Rua; ; ; ; ; ; ; ; ; ;1; ; ; ;6;26;22;0;7;0;1;3;0;0;0;54;54;5;43; ; ; ; ; ; ;9; 
13205303522;320530; Feminino; Médio Completo; Profissional de nível médio; Trabalhador de Empresa/Cooperativa/Entidade Prestadora de Serviços; Apoio Administrativo; De 31 a 40 horas semanais;2/22/2017; Atividades de gestão (administrativo); ;3205309;Espirito Santo;Região Sudeste;Vitória;97,123;ES;322869;Grande;completo;31.08.2024;8/31/2024;30 a 40 anos;Nível Médio;Outros vínculos não permanentes; ;Nível Médio; ; ; ; ; ; ; ; ; ;Outros vínculos não permanentes;Atividades de gestão (administrativo); ; ; ; ; ; ; ; ; ;1; ; ; ; ;6;26;22;0;7;0;1;3;0;0;0;54;54;5;43; ; ; ; ; ; ;9; 
13205303522;320530; Masculino; Médio Completo; Profissional de nível médio; Terceirizado; Outros; De 31 a 40 horas semanais;10/21/2022; Serviço Especializado para Pessoas em Situação de Rua; ;3205309;Espirito Santo;Região Sudeste;Vitória;97,123;ES;322869;Grande;completo;31.08.2024;8/31/2024;30 a 40 anos;Nível Médio;Outros vínculos não permanentes; ;Nível Médio; ; ; ; ; ; ; ; ; ;Outros vínculos não permanentes; ;Serviço Especializado para Pessoas em Situação de Rua; ; ; ; ; ; ; ; ; ;1; ; ; ;6;26;22;0;7;0;1;3;0;0;0;54;54;5;43; ; ; ; ; ; ;9; 
13205303522;320530; Feminino; Superior Completo; Assistente Social; Trabalhador de Empresa/Cooperativa/Entidade Prestadora de Serviços; Técnico(a) de Nível Superior; De 21 a 30 horas semanais;11/16/2023; Serviço Especializado para Pessoas em Situação de Rua; Cadastramento e/ou Revisão/Atualização Cadastral (CadÚnico);3205309;Espirito Santo;Região Sudeste;Vitória;97,123;ES;322869;Grande;completo;31.08.2024;8/31/2024;30 a 40 anos;Nível Superior;Outros vínculos não permanentes; ; ;Nível Superior; ;Assistente Social; ; ; ; ; ; ;Outros vínculos não permanentes; ;Serviço Especializado para Pessoas em Situação de Rua; ; ; ; ; ; ;Cadastramento e/ou Revisão/Atualização Cadastral (CadÚnico); ; ;1; ;1; ;6;26;22;0;7;0;1;3;0;0;0;54;54;5;43; ; ; ; ; ; ;9; 
13205303522;320530; Masculino; Superior Completo; Administrador (a); Trabalhador de Empresa/Cooperativa/Entidade Prestadora de Serviços; Técnico(a) de Nível Superior; De 41 a 44 horas semanais;12/11/2023; Atividades de gestão (administrativo); ;3205309;Espirito Santo;Região Sudeste;Vitória;97,123;ES;322869;Grande;completo;31.08.2024;8/31/2024;30 a 40 anos;Nível Superior;Outros vínculos não permanentes; ; ;Nível Superior; ; ; ; ; ; ; ; ;Outros vínculos não permanentes;Atividades de gestão (administrativo); ; ; ; ; ; ; ; ; ;1; ; ; ; ;6;26;22;0;7;0;1;3;0;0;0;54;54;5;43; ; ; ; ; ; ;9; 
13205303522;320530; Feminino; Médio Completo; Profissional de nível médio; Trabalhador de Empresa/Cooperativa/Entidade Prestadora de Serviços; Educador(a) Social; De 41 a 44 horas semanais;11/7/2023; Serviço Especializado para Pessoas em Situação de Rua; ;3205309;Espirito Santo;Região Sudeste;Vitória;97,123;ES;322869;Grande;completo;31.08.2024;8/31/2024;30 a 40 anos;Nível Médio;Outros vínculos não permanentes; ;Nível Médio; ; ; ; ; ; ; ; ; ;Outros vínculos não permanentes; ;Serviço Especializado para Pessoas em Situação de Rua; ; ; ; ; ; ; ; ; ;1; ; ; ;6;26;22;0;7;0;1;3;0;0;0;54;54;5;43; ; ; ; ; ; ;9; 
13205303522;320530; Feminino; Superior Completo; Outra(o) profissional de nível superior; Trabalhador de Empresa/Cooperativa/Entidade Prestadora de Serviços; Técnico(a) de Nível Superior; De 21 a 30 horas semanais;3/13/2023; Serviço Especializado para Pessoas em Situação de Rua; ;3205309;Espirito Santo;Região Sudeste;Vitória;97,123;ES;322869;Grande;completo;31.08.2024;8/31/2024;30 a 40 anos;Nível Superior;Outros vínculos não permanentes; ; ;Nível Superior; ; ; ; ; ; ; ; ;Outros vínculos não permanentes; ;Serviço Especializado para Pessoas em Situação de Rua; ; ; ; ; ; ; ; ; ;1; ; ; ;6;26;22;0;7;0;1;3;0;0;0;54;54;5;43; ; ; ; ; ; ;9; 
13205303522;320530; Feminino; Médio Completo; Profissional de nível médio; Trabalhador de Empresa/Cooperativa/Entidade Prestadora de Serviços; Educador(a) Social; De 41 a 44 horas semanais;10/4/2024; Serviço Especializado para Pessoas em Situação de Rua; ;3205309;Espirito Santo;Região Sudeste;Vitória;97,123;ES;322869;Grande;completo;31.08.2024;8/31/2024;30 a 40 anos;Nível Médio;Outros vínculos não permanentes; ;Nível Médio; ; ; ; ; ; ; ; ; ;Outros vínculos não permanentes; ;Serviço Especializado para Pessoas em Situação de Rua; ; ; ; ; ; ; ; ; ;1; ; ; ;6;26;22;0;7;0;1;3;0;0;0;54;54;5;43; ; ; ; ; ; ;9; 
13205303522;320530; Feminino; Superior Incompleto; Sem formação profissional; Sem Vínculo; Estagiário(a); De 11 a 20 horas semanais;8/1/2023; Serviço Especializado para Pessoas em Situação de Rua; ;3205309;Espirito Santo;Região Sudeste;Vitória;97,123;ES;322869;Grande;completo;31.08.2024;8/31/2024;30 a 40 anos;Nível Médio;Outros vínculos não permanentes; ;Nível Médio; ; ; ; ; ; ; ; ; ;Outros vínculos não permanentes; ;Serviço Especializado para Pessoas em Situação de Rua; ; ; ; ; ; ; ; ; ;1; ; ; ;6;26;22;0;7;0;1;3;0;0;0;54;54;5;43; ; ; ; ; ; ;9; 
13205303522;320530; Masculino; Médio Completo; Profissional de nível médio; Terceirizado; Outros; De 31 a 40 horas semanais;5/1/2023; Serviço Especializado para Pessoas em Situação de Rua; ;3205309;Espirito Santo;Região Sudeste;Vitória;97,123;ES;322869;Grande;completo;31.08.2024;8/31/2024;30 a 40 anos;Nível Médio;Outros vínculos não permanentes; ;Nível Médio; ; ; ; ; ; ; ; ; ;Outros vínculos não permanentes; ;Serviço Especializado para Pessoas em Situação de Rua; ; ; ; ; ; ; ; ; ;1; ; ; ;6;26;22;0;7;0;1;3;0;0;0;54;54;5;43; ; ; ; ; ; ;9; 
13205303522;320530; Feminino; Médio Completo; Sem formação profissional; Trabalhador de Empresa/Cooperativa/Entidade Prestadora de Serviços; Serviços Gerais; De 41 a 44 horas semanais;5/21/2024; Serviço Especializado para Pessoas em Situação de Rua; ;3205309;Espirito Santo;Região Sudeste;Vitória;97,123;ES;322869;Grande;completo;31.08.2024;8/31/2024;30 a 40 anos;Nível Médio;Outros vínculos não permanentes; ;Nível Médio; ; ; ; ; ; ; ; ; ;Outros vínculos não permanentes; ;Serviço Especializado para Pessoas em Situação de Rua; ; ; ; ; ; ; ; ; ;1; ; ; ;6;26;22;0;7;0;1;3;0;0;0;54;54;5;43; ; ; ; ; ; ;9; 
13205303522;320530; Masculino; Médio Completo; Sem formação profissional; Terceirizado; Outros; De 31 a 40 horas semanais;3/6/2024; Serviço Especializado para Pessoas em Situação de Rua; ;3205309;Espirito Santo;Região Sudeste;Vitória;97,123;ES;322869;Grande;completo;31.08.2024;8/31/2024;30 a 40 anos;Nível Médio;Outros vínculos não permanentes; ;Nível Médio; ; ; ; ; ; ; ; ; ;Outros vínculos não permanentes; ;Serviço Especializado para Pessoas em Situação de Rua; ; ; ; ; ; ; ; ; ;1; ; ; ;6;26;22;0;7;0;1;3;0;0;0;54;54;5;43; ; ; ; ; ; ;9; 
13205303522;320530; Masculino; Superior Completo; Psicóloga(o); Trabalhador de Empresa/Cooperativa/Entidade Prestadora de Serviços; Técnico(a) de Nível Superior; De 21 a 30 horas semanais;9/11/2023; Serviço Especializado para Pessoas em Situação de Rua; Cadastramento e/ou Revisão/Atualização Cadastral (CadÚnico);3205309;Espirito Santo;Região Sudeste;Vitória;97,123;ES;322869;Grande;completo;31.08.2024;8/31/2024;30 a 40 anos;Nível Superior;Outros vínculos não permanentes; ; ;Nível Superior; ; ; ; ;Psicólogo; ; ; ;Outros vínculos não permanentes; ;Serviço Especializado para Pessoas em Situação de Rua; ; ; ; ; ; ;Cadastramento e/ou Revisão/Atualização Cadastral (CadÚnico); ; ;1; ;1; ;6;26;22;0;7;0;1;3;0;0;0;54;54;5;43; ; ; ; ; ; ;9; 
13205303522;320530; Feminino; Superior Completo; Assistente Social; Trabalhador de Empresa/Cooperativa/Entidade Prestadora de Serviços; Técnico(a) de Nível Superior; De 31 a 40 horas semanais;5/6/2024; Serviço Especializado para Pessoas em Situação de Rua; Cadastramento e/ou Revisão/Atualização Cadastral (CadÚnico);3205309;Espirito Santo;Região Sudeste;Vitória;97,123;ES;322869;Grande;completo;31.08.2024;8/31/2024;30 a 40 anos;Nível Superior;Outros vínculos não permanentes; ; ;Nível Superior; ;Assistente Social; ; ; ; ; ; ;Outros vínculos não permanentes; ;Serviço Especializado para Pessoas em Situação de Rua; ; ; ; ; ; ;Cadastramento e/ou Revisão/Atualização Cadastral (CadÚnico); ; ;1; ;1; ;6;26;22;0;7;0;1;3;0;0;0;54;54;5;43; ; ; ; ; ; ;9; 
13205303522;320530; Masculino; Superior Completo; Profissional de nível médio; Trabalhador de Empresa/Cooperativa/Entidade Prestadora de Serviços; Educador(a) Social; De 41 a 44 horas semanais;2/9/2024; Serviço Especializado para Pessoas em Situação de Rua; ;3205309;Espirito Santo;Região Sudeste;Vitória;97,123;ES;322869;Grande;completo;31.08.2024;8/31/2024;30 a 40 anos;Nível Superior;Outros vínculos não permanentes; ; ;Nível Superior; ; ; ; ; ; ; ; ;Outros vínculos não permanentes; ;Serviço Especializado para Pessoas em Situação de Rua; ; ; ; ; ; ; ; ; ;1; ; ; ;6;26;22;0;7;0;1;3;0;0;0;54;54;5;43; ; ; ; ; ; ;9; 
13205303522;320530; Feminino; Especialização; Outra(o) profissional de nível superior; Trabalhador de Empresa/Cooperativa/Entidade Prestadora de Serviços; Técnico(a) de Nível Superior; De 41 a 44 horas semanais;2/5/2024; Serviço Especializado para Pessoas em Situação de Rua; ;3205309;Espirito Santo;Região Sudeste;Vitória;97,123;ES;322869;Grande;completo;31.08.2024;8/31/2024;30 a 40 anos;Nível Superior;Outros vínculos não permanentes; ; ;Nível Superior; ; ; ; ; ; ; ; ;Outros vínculos não permanentes; ;Serviço Especializado para Pessoas em Situação de Rua; ; ; ; ; ; ; ; ; ;1; ; ; ;6;26;22;0;7;0;1;3;0;0;0;54;54;5;43; ; ; ; ; ; ;9; 
32053098187;320530; Masculino; Superior Completo; Psicóloga(o); Trabalhador de Empresa/Cooperativa/Entidade Prestadora de Serviços; Técnico(a) de Nível Superior; De 21 a 30 horas semanais;1/15/2024; Serviço Especializado para Pessoas em Situação de Rua; Cadastramento e/ou Revisão/Atualização Cadastral (CadÚnico);3205309;Espirito Santo;Região Sudeste;Vitória;97,123;ES;322869;Grande;completo;31.08.2024;8/31/2024;30 a 40 anos;Nível Superior;Outros vínculos não permanentes; ; ;Nível Superior; ; ; ; ;Psicólogo; ; ; ;Outros vínculos não permanentes; ;Serviço Especializado para Pessoas em Situação de Rua; ; ; ; ; ; ;Cadastramento e/ou Revisão/Atualização Cadastral (CadÚnico); ; ;1; ;1; ;4;15;19;0;6;0;1;4;1;0;0;37;38;1;33; ; ; ; ; ; ;10; 
32053098187;320530; Masculino; Superior Incompleto; Profissional de nível médio; Trabalhador de Empresa/Cooperativa/Entidade Prestadora de Serviços; Educador(a) Social; De 41 a 44 horas semanais;3/16/2024; Serviço Especializado para Pessoas em Situação de Rua; ;3205309;Espirito Santo;Região Sudeste;Vitória;97,123;ES;322869;Grande;completo;31.08.2024;8/31/2024;30 a 40 anos;Nível Médio;Outros vínculos não permanentes; ;Nível Médio; ; ; ; ; ; ; ; ; ;Outros vínculos não permanentes; ;Serviço Especializado para Pessoas em Situação de Rua; ; ; ; ; ; ; ; ; ;1; ; ; ;4;15;19;0;6;0;1;4;1;0;0;37;38;1;33; ; ; ; ; ; ;10; 
32053098187;320530; Feminino; Superior Completo; Assistente Social; Trabalhador de Empresa/Cooperativa/Entidade Prestadora de Serviços; Técnico(a) de Nível Superior; De 21 a 30 horas semanais;1/15/2024; Serviço Especializado para Pessoas em Situação de Rua; Cadastramento e/ou Revisão/Atualização Cadastral (CadÚnico);3205309;Espirito Santo;Região Sudeste;Vitória;97,123;ES;322869;Grande;completo;31.08.2024;8/31/2024;30 a 40 anos;Nível Superior;Outros vínculos não permanentes; ; ;Nível Superior; ;Assistente Social; ; ; ; ; ; ;Outros vínculos não permanentes; ;Serviço Especializado para Pessoas em Situação de Rua; ; ; ; ; ; ;Cadastramento e/ou Revisão/Atualização Cadastral (CadÚnico); ; ;1; ;1; ;4;15;19;0;6;0;1;4;1;0;0;37;38;1;33; ; ; ; ; ; ;10; 
32053098187;320530; Feminino; Superior Completo; Sem formação profissional; Trabalhador de Empresa/Cooperativa/Entidade Prestadora de Serviços; Outros; De 31 a 40 horas semanais;1/15/2024; Serviço Especializado para Pessoas em Situação de Rua; ;3205309;Espirito Santo;Região Sudeste;Vitória;97,123;ES;322869;Grande;completo;31.08.2024;8/31/2024;30 a 40 anos;Nível Superior;Outros vínculos não permanentes; ; ;Nível Superior; ; ; ; ; ; ; ; ;Outros vínculos não permanentes; ;Serviço Especializado para Pessoas em Situação de Rua; ; ; ; ; ; ; ; ; ;1; ; ; ;4;15;19;0;6;0;1;4;1;0;0;37;38;1;33; ; ; ; ; ; ;10; 
32053098187;320530; Feminino; Superior Completo; Profissional de nível médio; Trabalhador de Empresa/Cooperativa/Entidade Prestadora de Serviços; Educador(a) Social; De 41 a 44 horas semanais;3/7/2024; Serviço Especializado para Pessoas em Situação de Rua; ;3205309;Espirito Santo;Região Sudeste;Vitória;97,123;ES;322869;Grande;completo;31.08.2024;8/31/2024;30 a 40 anos;Nível Superior;Outros vínculos não permanentes; ; ;Nível Superior; ; ; ; ; ; ; ; ;Outros vínculos não permanentes; ;Serviço Especializado para Pessoas em Situação de Rua; ; ; ; ; ; ; ; ; ;1; ; ; ;4;15;19;0;6;0;1;4;1;0;0;37;38;1;33; ; ; ; ; ; ;10; 
32053098187;320530; Feminino; Superior Completo; Assistente Social; Trabalhador de Empresa/Cooperativa/Entidade Prestadora de Serviços; Técnico(a) de Nível Superior; De 21 a 30 horas semanais;1/15/2024; Serviço Especializado para Pessoas em Situação de Rua; Cadastramento e/ou Revisão/Atualização Cadastral (CadÚnico);3205309;Espirito Santo;Região Sudeste;Vitória;97,123;ES;322869;Grande;completo;31.08.2024;8/31/2024;30 a 40 anos;Nível Superior;Outros vínculos não permanentes; ; ;Nível Superior; ;Assistente Social; ; ; ; ; ; ;Outros vínculos não permanentes; ;Serviço Especializado para Pessoas em Situação de Rua; ; ; ; ; ; ;Cadastramento e/ou Revisão/Atualização Cadastral (CadÚnico); ; ;1; ;1; ;4;15;19;0;6;0;1;4;1;0;0;37;38;1;33; ; ; ; ; ; ;10; 
32053098187;320530; Feminino; Médio Completo; Sem formação profissional; Trabalhador de Empresa/Cooperativa/Entidade Prestadora de Serviços; Serviços Gerais; De 41 a 44 horas semanais;1/15/2024; Serviço Especializado para Pessoas em Situação de Rua; ;3205309;Espirito Santo;Região Sudeste;Vitória;97,123;ES;322869;Grande;completo;31.08.2024;8/31/2024;30 a 40 anos;Nível Médio;Outros vínculos não permanentes; ;Nível Médio; ; ; ; ; ; ; ; ; ;Outros vínculos não permanentes; ;Serviço Especializado para Pessoas em Situação de Rua; ; ; ; ; ; ; ; ; ;1; ; ; ;4;15;19;0;6;0;1;4;1;0;0;37;38;1;33; ; ; ; ; ; ;10; 
32053098187;320530; Masculino; Especialização; Administrador (a); Trabalhador de Empresa/Cooperativa/Entidade Prestadora de Serviços; Técnico(a) de Nível Superior; De 31 a 40 horas semanais;1/15/2024; Atividades de gestão (administrativo); ;3205309;Espirito Santo;Região Sudeste;Vitória;97,123;ES;322869;Grande;completo;31.08.2024;8/31/2024;30 a 40 anos;Nível Superior;Outros vínculos não permanentes; ; ;Nível Superior; ; ; ; ; ; ; ; ;Outros vínculos não permanentes;Atividades de gestão (administrativo); ; ; ; ; ; ; ; ; ;1; ; ; ; ;4;15;19;0;6;0;1;4;1;0;0;37;38;1;33; ; ; ; ; ; ;10; 
32053098187;320530; Feminino; Superior Completo; Psicóloga(o); Trabalhador de Empresa/Cooperativa/Entidade Prestadora de Serviços; Técnico(a) de Nível Superior; De 21 a 30 horas semanais;7/1/2024; Serviço Especializado para Pessoas em Situação de Rua; Cadastramento e/ou Revisão/Atualização Cadastral (CadÚnico);3205309;Espirito Santo;Região Sudeste;Vitória;97,123;ES;322869;Grande;completo;31.08.2024;8/31/2024;30 a 40 anos;Nível Superior;Outros vínculos não permanentes; ; ;Nível Superior; ; ; ; ;Psicólogo; ; ; ;Outros vínculos não permanentes; ;Serviço Especializado para Pessoas em Situação de Rua; ; ; ; ; ; ;Cadastramento e/ou Revisão/Atualização Cadastral (CadÚnico); ; ;1; ;1; ;4;15;19;0;6;0;1;4;1;0;0;37;38;1;33; ; ; ; ; ; ;10; 
32053098187;320530; Masculino; Médio Completo; Sem formação profissional; Terceirizado; Outros; De 31 a 40 horas semanais;2/1/2024; Serviço Especializado para Pessoas em Situação de Rua; ;3205309;Espirito Santo;Região Sudeste;Vitória;97,123;ES;322869;Grande;completo;31.08.2024;8/31/2024;30 a 40 anos;Nível Médio;Outros vínculos não permanentes; ;Nível Médio; ; ; ; ; ; ; ; ; ;Outros vínculos não permanentes; ;Serviço Especializado para Pessoas em Situação de Rua; ; ; ; ; ; ; ; ; ;1; ; ; ;4;15;19;0;6;0;1;4;1;0;0;37;38;1;33; ; ; ; ; ; ;10; 
32053098187;320530; Feminino; Superior Completo; Assistente Social; Trabalhador de Empresa/Cooperativa/Entidade Prestadora de Serviços; Técnico(a) de Nível Superior; De 21 a 30 horas semanais;7/19/2024; Serviço Especializado para Pessoas em Situação de Rua; Cadastramento e/ou Revisão/Atualização Cadastral (CadÚnico);3205309;Espirito Santo;Região Sudeste;Vitória;97,123;ES;322869;Grande;completo;31.08.2024;8/31/2024;30 a 40 anos;Nível Superior;Outros vínculos não permanentes; ; ;Nível Superior; ;Assistente Social; ; ; ; ; ; ;Outros vínculos não permanentes; ;Serviço Especializado para Pessoas em Situação de Rua; ; ; ; ; ; ;Cadastramento e/ou Revisão/Atualização Cadastral (CadÚnico); ; ;1; ;1; ;4;15;19;0;6;0;1;4;1;0;0;37;38;1;33; ; ; ; ; ; ;10; 
32053098187;320530; Feminino; Médio Completo; Profissional de nível médio; Trabalhador de Empresa/Cooperativa/Entidade Prestadora de Serviços; Educador(a) Social; De 41 a 44 horas semanais;10/3/2024; Serviço Especializado para Pessoas em Situação de Rua; ;3205309;Espirito Santo;Região Sudeste;Vitória;97,123;ES;322869;Grande;completo;31.08.2024;8/31/2024;30 a 40 anos;Nível Médio;Outros vínculos não permanentes; ;Nível Médio; ; ; ; ; ; ; ; ; ;Outros vínculos não permanentes; ;Serviço Especializado para Pessoas em Situação de Rua; ; ; ; ; ; ; ; ; ;1; ; ; ;4;15;19;0;6;0;1;4;1;0;0;37;38;1;33; ; ; ; ; ; ;10; 
32053098187;320530; Masculino; Médio Completo; Sem formação profissional; Terceirizado; Outros; De 31 a 40 horas semanais;5/10/2024; Serviço Especializado para Pessoas em Situação de Rua; ;3205309;Espirito Santo;Região Sudeste;Vitória;97,123;ES;322869;Grande;completo;31.08.2024;8/31/2024;30 a 40 anos;Nível Médio;Outros vínculos não permanentes; ;Nível Médio; ; ; ; ; ; ; ; ; ;Outros vínculos não permanentes; ;Serviço Especializado para Pessoas em Situação de Rua; ; ; ; ; ; ; ; ; ;1; ; ; ;4;15;19;0;6;0;1;4;1;0;0;37;38;1;33; ; ; ; ; ; ;10; 
