IBGE;q19_3;q19_8;q19_9;q19_10;q19_11;q19_12;q19_13;UF;Regiao;Q_incompleto;DataCenso;DataCenso_2023;Faixas_etarias;d19_8;d19_8bin1;d19_8bin2;d19_8bin3;d19_9;d19_9bin1;d19_9bin2;d19_9bin3;d19_9bin4;d19_9bin5;d19_10;d19_10bin1;d19_10bin2;d19_10bin3;d19_10bin4;d19_8bin1_sum;d19_8bin2_sum;d19_8bin3_sum;d19_9bin1_sum;d19_9bin2_sum;d19_9bin3_sum;d19_9bin4_sum;d19_9bin5_sum;d19_10bin1_sum;d19_10bin2_sum;d19_10bin3_sum;d19_10bin4_sum;nu_trabalhador
41;0; Ensino Superior Completo; Administrador (a); Servidor/Estatutário (a); Técnico(a) de nível superior; De 41 a 44 horas semanais; ;Paraná;Região Sul;138;31.08.2023;8/31/2023;30 a 40 anos;Nível Superior; ; ;Nível Superior;Outro profissional de nivel superior; ; ; ; ; ;Servidor Estatutário;Servidor Estatutário; ; ; ;0;0;6;1;1;0;2;0;3;0;3;0;6
41; Masculino; Ensino Superior Completo; Administrador (a); Comissionado (a); Técnico(a) de nível Médio; De 31 a 40 horas semanais; ;Paraná;Região Sul;137;31.08.2023;8/31/2023;30 a 40 anos;Nível Superior; ; ;Nível Superior;Outro profissional de nivel superior; ; ; ; ; ;Comissionado; ; ;Comissionado; ;0;0;6;1;1;0;2;0;3;0;3;0;6
41; Masculino; Ensino Superior Completo; Advogado (a); Comissionado (a); Coordenador(a); De 41 a 44 horas semanais;05/04/2022;Paraná;Região Sul;141;31.08.2023;8/31/2023;51 a 60 anos;Nível Superior; ; ;Nível Superior;Advogado; ; ; ;Advogado; ;Comissionado; ; ;Comissionado; ;0;0;6;1;1;0;2;0;3;0;3;0;6
41;0; Doutorado; Advogado (a); Comissionado (a); Ordenador(a) de Despesas; De 41 a 44 horas semanais; ;Paraná;Região Sul;136;31.08.2023;8/31/2023;51 a 60 anos;Nível Superior; ; ;Nível Superior;Advogado; ; ; ;Advogado; ;Comissionado; ; ;Comissionado; ;0;0;6;1;1;0;2;0;3;0;3;0;6
41;0; Ensino Superior Completo; Pedagogo (a); Servidor/Estatutário (a); Técnico(a) de nível superior; De 41 a 44 horas semanais; ;Paraná;Região Sul;139;31.08.2023;8/31/2023;41 a 50 anos;Nível Superior; ; ;Nível Superior;Pedagogo;Pedagogo; ; ; ; ;Servidor Estatutário;Servidor Estatutário; ; ; ;0;0;6;1;1;0;2;0;3;0;3;0;6
42;0; Ensino Superior Completo; Assistente Social; Outro vínculo não permanente; Coordenador(a); De 41 a 44 horas semanais; ;Santa Catarina;Região Sul;142;31.08.2023;8/31/2023;30 a 40 anos;Nível Superior; ; ;Nível Superior;Assistente Social; ;Assistente Social; ; ; ;Outros vínculos não permanentes; ; ; ;Outros vínculos não permanentes;0;1;3;0;1;0;0;0;0;0;1;3;4
42;0; Ensino Superior Completo; Administrador (a); Terceirizado (a); Apoio Administrativo; De 31 a 40 horas semanais; ;Santa Catarina;Região Sul;145;31.08.2023;8/31/2023;41 a 50 anos;Nível Superior; ; ;Nível Superior;Outro profissional de nivel superior; ; ; ; ; ;Outros vínculos não permanentes; ; ; ;Outros vínculos não permanentes;0;1;3;0;1;0;0;0;0;0;1;3;4
42;0; Ensino Superior Incompleto; Outro(a) profissional de nível superior; Terceirizado (a); Apoio Administrativo; De 31 a 40 horas semanais; ;Santa Catarina;Região Sul;143;31.08.2023;8/31/2023;18 a 29 anos;Nível Médio; ;Nível Médio; ;Outro profissional de nivel superior; ; ; ; ; ;Outros vínculos não permanentes; ; ; ;Outros vínculos não permanentes;0;1;3;0;1;0;0;0;0;0;1;3;4
42;0; Ensino Superior Completo; Outro(a) profissional de nível superior; Comissionado (a); Ordenador(a) de Despesas; Mais de 44 horas semanais; ;Santa Catarina;Região Sul;144;31.08.2023;8/31/2023;51 a 60 anos;Nível Superior; ; ;Nível Superior;Outro profissional de nivel superior; ; ; ; ; ;Comissionado; ; ;Comissionado; ;0;1;3;0;1;0;0;0;0;0;1;3;4
43;0; Ensino Superior Completo; Economista; Servidor/Estatutário (a); Técnico(a) de nível superior; De 31 a 40 horas semanais; ;Rio Grande do Sul;Região Sul;150;31.08.2023;8/31/2023;30 a 40 anos;Nível Superior; ; ;Nível Superior;Outro profissional de nivel superior; ; ; ; ; ;Servidor Estatutário;Servidor Estatutário; ; ; ;0;0;6;0;3;0;0;0;6;0;0;0;6
43;0; Ensino Superior Completo; Assistente Social; Servidor/Estatutário (a); Técnico(a) de nível superior; De 31 a 40 horas semanais; ;Rio Grande do Sul;Região Sul;151;31.08.2023;8/31/2023;51 a 60 anos;Nível Superior; ; ;Nível Superior;Assistente Social; ;Assistente Social; ; ; ;Servidor Estatutário;Servidor Estatutário; ; ; ;0;0;6;0;3;0;0;0;6;0;0;0;6
43;0; Ensino Superior Completo; Contador; Servidor/Estatutário (a); Técnico(a) de nível superior; De 31 a 40 horas semanais; ;Rio Grande do Sul;Região Sul;146;31.08.2023;8/31/2023;41 a 50 anos;Nível Superior; ; ;Nível Superior;Outro profissional de nivel superior; ; ; ; ; ;Servidor Estatutário;Servidor Estatutário; ; ; ;0;0;6;0;3;0;0;0;6;0;0;0;6
43; Masculino; Especialização; Administrador (a); Servidor/Estatutário (a); Técnico(a) de nível superior; De 31 a 40 horas semanais; ;Rio Grande do Sul;Região Sul;148;31.08.2023;8/31/2023;41 a 50 anos;Nível Superior; ; ;Nível Superior;Outro profissional de nivel superior; ; ; ; ; ;Servidor Estatutário;Servidor Estatutário; ; ; ;0;0;6;0;3;0;0;0;6;0;0;0;6
43; Masculino; Ensino Superior Completo; Assistente Social; Servidor/Estatutário (a); Técnico(a) de nível superior; De 31 a 40 horas semanais; ;Rio Grande do Sul;Região Sul;147;31.08.2023;8/31/2023;41 a 50 anos;Nível Superior; ; ;Nível Superior;Assistente Social; ;Assistente Social; ; ; ;Servidor Estatutário;Servidor Estatutário; ; ; ;0;0;6;0;3;0;0;0;6;0;0;0;6
43;0; Ensino Superior Completo; Assistente Social; Servidor/Estatutário (a); Técnico(a) de nível superior; De 31 a 40 horas semanais;27/02/2023;Rio Grande do Sul;Região Sul;149;31.08.2023;8/31/2023;41 a 50 anos;Nível Superior; ; ;Nível Superior;Assistente Social; ;Assistente Social; ; ; ;Servidor Estatutário;Servidor Estatutário; ; ; ;0;0;6;0;3;0;0;0;6;0;0;0;6
50;0; Ensino Médio Completo; Profissional de nível médio; Servidor/Estatutário (a); Técnico(a) de nível Médio; De 31 a 40 horas semanais; ;Mato Grosso do Sul;Região Centro Oeste;177;31.08.2023;8/31/2023;30 a 40 anos;Nível Médio; ;Nível Médio; ;Profissional de nível médio; ; ; ; ; ;Servidor Estatutário;Servidor Estatutário; ; ; ;0;12;14;2;2;0;1;1;20;0;6;0;26
50; Masculino; Ensino Superior Completo; Outro(a) profissional de nível superior; Comissionado (a); Técnico(a) de nível superior; De 31 a 40 horas semanais; ;Mato Grosso do Sul;Região Centro Oeste;170;31.08.2023;8/31/2023;30 a 40 anos;Nível Superior; ; ;Nível Superior;Outro profissional de nivel superior; ; ; ; ; ;Comissionado; ; ;Comissionado; ;0;12;14;2;2;0;1;1;20;0;6;0;26
50;0; Ensino Superior Completo; Outro(a) profissional de nível superior; Servidor/Estatutário (a); Técnico(a) de nível superior; De 31 a 40 horas semanais; ;Mato Grosso do Sul;Região Centro Oeste;164;31.08.2023;8/31/2023;41 a 50 anos;Nível Superior; ; ;Nível Superior;Outro profissional de nivel superior; ; ; ; ; ;Servidor Estatutário;Servidor Estatutário; ; ; ;0;12;14;2;2;0;1;1;20;0;6;0;26
50;0; Ensino Superior Completo; Pedagogo (a); Servidor/Estatutário (a); Técnico(a) de nível superior; De 31 a 40 horas semanais; ;Mato Grosso do Sul;Região Centro Oeste;174;31.08.2023;8/31/2023;Mais de 60 anos;Nível Superior; ; ;Nível Superior;Pedagogo;Pedagogo; ; ; ; ;Servidor Estatutário;Servidor Estatutário; ; ; ;0;12;14;2;2;0;1;1;20;0;6;0;26
50;0; Ensino Superior Completo; Pedagogo (a); Comissionado (a); Técnico(a) de nível superior; De 31 a 40 horas semanais; ;Mato Grosso do Sul;Região Centro Oeste;168;31.08.2023;8/31/2023;51 a 60 anos;Nível Superior; ; ;Nível Superior;Pedagogo;Pedagogo; ; ; ; ;Comissionado; ; ;Comissionado; ;0;12;14;2;2;0;1;1;20;0;6;0;26
50;0; Ensino Superior Completo; Outro(a) profissional de nível superior; Servidor/Estatutário (a); Técnico(a) de nível superior; De 31 a 40 horas semanais; ;Mato Grosso do Sul;Região Centro Oeste;153;31.08.2023;8/31/2023;51 a 60 anos;Nível Superior; ; ;Nível Superior;Outro profissional de nivel superior; ; ; ; ; ;Servidor Estatutário;Servidor Estatutário; ; ; ;0;12;14;2;2;0;1;1;20;0;6;0;26
50; Masculino; Ensino Superior Completo; Administrador (a); Comissionado (a); Coordenador(a); De 31 a 40 horas semanais; ;Mato Grosso do Sul;Região Centro Oeste;158;31.08.2023;8/31/2023;41 a 50 anos;Nível Superior; ; ;Nível Superior;Outro profissional de nivel superior; ; ; ; ; ;Comissionado; ; ;Comissionado; ;0;12;14;2;2;0;1;1;20;0;6;0;26
50;0; Doutorado; Advogado (a); Servidor/Estatutário (a); Ordenador(a) de Despesas; De 41 a 44 horas semanais;26/01/2023;Mato Grosso do Sul;Região Centro Oeste;163;31.08.2023;8/31/2023;41 a 50 anos;Nível Superior; ; ;Nível Superior;Advogado; ; ; ;Advogado; ;Servidor Estatutário;Servidor Estatutário; ; ; ;0;12;14;2;2;0;1;1;20;0;6;0;26
50;0; Ensino Superior Completo; Assistente Social; Servidor/Estatutário (a); Técnico(a) de nível superior; Até 10 horas semanais; ;Mato Grosso do Sul;Região Centro Oeste;175;31.08.2023;8/31/2023;51 a 60 anos;Nível Superior; ; ;Nível Superior;Assistente Social; ;Assistente Social; ; ; ;Servidor Estatutário;Servidor Estatutário; ; ; ;0;12;14;2;2;0;1;1;20;0;6;0;26
50;0; Ensino Superior Incompleto; Profissional de nível médio; Servidor/Estatutário (a); Técnico(a) de nível Médio; De 31 a 40 horas semanais; ;Mato Grosso do Sul;Região Centro Oeste;167;31.08.2023;8/31/2023;51 a 60 anos;Nível Médio; ;Nível Médio; ;Profissional de nível médio; ; ; ; ; ;Servidor Estatutário;Servidor Estatutário; ; ; ;0;12;14;2;2;0;1;1;20;0;6;0;26
50;0; Ensino Superior Completo; Psicólogo (a); Servidor/Estatutário (a); Técnico(a) de nível superior; De 31 a 40 horas semanais; ;Mato Grosso do Sul;Região Centro Oeste;169;31.08.2023;8/31/2023;41 a 50 anos;Nível Superior; ; ;Nível Superior;Psicólogo; ; ; ; ;Psicólogo;Servidor Estatutário;Servidor Estatutário; ; ; ;0;12;14;2;2;0;1;1;20;0;6;0;26
50; Masculino; Ensino Médio Completo; Profissional de nível médio; Servidor/Estatutário (a); Técnico(a) de nível Médio; De 31 a 40 horas semanais; ;Mato Grosso do Sul;Região Centro Oeste;157;31.08.2023;8/31/2023;51 a 60 anos;Nível Médio; ;Nível Médio; ;Profissional de nível médio; ; ; ; ; ;Servidor Estatutário;Servidor Estatutário; ; ; ;0;12;14;2;2;0;1;1;20;0;6;0;26
50;0; Ensino Superior Completo; Outro(a) profissional de nível superior; Servidor/Estatutário (a); Técnico(a) de nível superior; De 31 a 40 horas semanais; ;Mato Grosso do Sul;Região Centro Oeste;160;31.08.2023;8/31/2023;41 a 50 anos;Nível Superior; ; ;Nível Superior;Outro profissional de nivel superior; ; ; ; ; ;Servidor Estatutário;Servidor Estatutário; ; ; ;0;12;14;2;2;0;1;1;20;0;6;0;26
50;0; Ensino Médio Completo; Profissional de nível médio; Servidor/Estatutário (a); Técnico(a) de nível Médio; De 31 a 40 horas semanais; ;Mato Grosso do Sul;Região Centro Oeste;155;31.08.2023;8/31/2023;41 a 50 anos;Nível Médio; ;Nível Médio; ;Profissional de nível médio; ; ; ; ; ;Servidor Estatutário;Servidor Estatutário; ; ; ;0;12;14;2;2;0;1;1;20;0;6;0;26
50;0; Ensino Médio Completo; Profissional de nível médio; Comissionado (a); Técnico(a) de nível superior; De 31 a 40 horas semanais; ;Mato Grosso do Sul;Região Centro Oeste;171;31.08.2023;8/31/2023;41 a 50 anos;Nível Médio; ;Nível Médio; ;Profissional de nível médio; ; ; ; ; ;Comissionado; ; ;Comissionado; ;0;12;14;2;2;0;1;1;20;0;6;0;26
50;0; Ensino Superior Completo; Administrador (a); Servidor/Estatutário (a); Técnico(a) de nível superior; De 31 a 40 horas semanais; ;Mato Grosso do Sul;Região Centro Oeste;159;31.08.2023;8/31/2023;51 a 60 anos;Nível Superior; ; ;Nível Superior;Outro profissional de nivel superior; ; ; ; ; ;Servidor Estatutário;Servidor Estatutário; ; ; ;0;12;14;2;2;0;1;1;20;0;6;0;26
50;0; Ensino Superior Incompleto; Outro(a) profissional de nível superior; Servidor/Estatutário (a); Técnico(a) de nível superior; De 31 a 40 horas semanais; ;Mato Grosso do Sul;Região Centro Oeste;161;31.08.2023;8/31/2023;51 a 60 anos;Nível Médio; ;Nível Médio; ;Outro profissional de nivel superior; ; ; ; ; ;Servidor Estatutário;Servidor Estatutário; ; ; ;0;12;14;2;2;0;1;1;20;0;6;0;26
50;0; Ensino Superior Completo; Outro(a) profissional de nível superior; Servidor/Estatutário (a); Técnico(a) de nível superior; De 31 a 40 horas semanais; ;Mato Grosso do Sul;Região Centro Oeste;162;31.08.2023;8/31/2023;41 a 50 anos;Nível Superior; ; ;Nível Superior;Outro profissional de nivel superior; ; ; ; ; ;Servidor Estatutário;Servidor Estatutário; ; ; ;0;12;14;2;2;0;1;1;20;0;6;0;26
50;0; Ensino Superior Completo; Assistente Social; Servidor/Estatutário (a); Técnico(a) de nível superior; De 31 a 40 horas semanais; ;Mato Grosso do Sul;Região Centro Oeste;166;31.08.2023;8/31/2023;41 a 50 anos;Nível Superior; ; ;Nível Superior;Assistente Social; ;Assistente Social; ; ; ;Servidor Estatutário;Servidor Estatutário; ; ; ;0;12;14;2;2;0;1;1;20;0;6;0;26
50; Masculino; Ensino Médio Completo; Profissional de nível médio; Servidor/Estatutário (a); Técnico(a) de nível superior; De 31 a 40 horas semanais; ;Mato Grosso do Sul;Região Centro Oeste;176;31.08.2023;8/31/2023;41 a 50 anos;Nível Médio; ;Nível Médio; ;Profissional de nível médio; ; ; ; ; ;Servidor Estatutário;Servidor Estatutário; ; ; ;0;12;14;2;2;0;1;1;20;0;6;0;26
50;0; Ensino Superior Incompleto; Profissional de nível médio; Servidor/Estatutário (a); Técnico(a) de nível Médio; De 21 a 30 horas semanais; ;Mato Grosso do Sul;Região Centro Oeste;165;31.08.2023;8/31/2023;41 a 50 anos;Nível Médio; ;Nível Médio; ;Profissional de nível médio; ; ; ; ; ;Servidor Estatutário;Servidor Estatutário; ; ; ;0;12;14;2;2;0;1;1;20;0;6;0;26
50;0; Ensino Superior Incompleto; Sem formação profissional; Comissionado (a); Técnico(a) de nível superior; De 31 a 40 horas semanais; ;Mato Grosso do Sul;Região Centro Oeste;172;31.08.2023;8/31/2023;41 a 50 anos;Nível Médio; ;Nível Médio; ;Outro profissional de nivel superior; ; ; ; ; ;Comissionado; ; ;Comissionado; ;0;12;14;2;2;0;1;1;20;0;6;0;26
50;0; Ensino Superior Completo; Outro(a) profissional de nível superior; Comissionado (a); Técnico(a) de nível superior; De 31 a 40 horas semanais; ;Mato Grosso do Sul;Região Centro Oeste;156;31.08.2023;8/31/2023;41 a 50 anos;Nível Superior; ; ;Nível Superior;Outro profissional de nivel superior; ; ; ; ; ;Comissionado; ; ;Comissionado; ;0;12;14;2;2;0;1;1;20;0;6;0;26
50;0; Ensino Superior Incompleto; Profissional de nível médio; Servidor/Estatutário (a); Técnico(a) de nível Médio; De 21 a 30 horas semanais; ;Mato Grosso do Sul;Região Centro Oeste;154;31.08.2023;8/31/2023;41 a 50 anos;Nível Médio; ;Nível Médio; ;Profissional de nível médio; ; ; ; ; ;Servidor Estatutário;Servidor Estatutário; ; ; ;0;12;14;2;2;0;1;1;20;0;6;0;26
50;0; Ensino Médio Completo; Profissional de nível médio; Servidor/Estatutário (a); Técnico(a) de nível Médio; De 31 a 40 horas semanais; ;Mato Grosso do Sul;Região Centro Oeste;173;31.08.2023;8/31/2023;41 a 50 anos;Nível Médio; ;Nível Médio; ;Profissional de nível médio; ; ; ; ; ;Servidor Estatutário;Servidor Estatutário; ; ; ;0;12;14;2;2;0;1;1;20;0;6;0;26
50;0; Ensino Superior Incompleto; Profissional de nível médio; Servidor/Estatutário (a); Técnico(a) de nível Médio; De 31 a 40 horas semanais; ;Mato Grosso do Sul;Região Centro Oeste;152;31.08.2023;8/31/2023;41 a 50 anos;Nível Médio; ;Nível Médio; ;Profissional de nível médio; ; ; ; ; ;Servidor Estatutário;Servidor Estatutário; ; ; ;0;12;14;2;2;0;1;1;20;0;6;0;26
51;0; Especialização; Assistente Social; Servidor/Estatutário (a); Técnico(a) de nível superior; De 31 a 40 horas semanais;18/11/2019;Mato Grosso;Região Centro Oeste;183;31.08.2023;8/31/2023;30 a 40 anos;Nível Superior; ; ;Nível Superior;Assistente Social; ;Assistente Social; ; ; ;Servidor Estatutário;Servidor Estatutário; ; ; ;0;0;6;0;1;0;1;0;4;0;2;0;6
51;0; Ensino Superior Completo; Outro(a) profissional de nível superior; Servidor/Estatutário (a); Técnico(a) de nível superior; De 31 a 40 horas semanais;01/03/2019;Mato Grosso;Região Centro Oeste;179;31.08.2023;8/31/2023;30 a 40 anos;Nível Superior; ; ;Nível Superior;Outro profissional de nivel superior; ; ; ; ; ;Servidor Estatutário;Servidor Estatutário; ; ; ;0;0;6;0;1;0;1;0;4;0;2;0;6
51;0; Ensino Superior Completo; Outro(a) profissional de nível superior; Servidor/Estatutário (a); Técnico(a) de nível superior; De 31 a 40 horas semanais;01/03/2019;Mato Grosso;Região Centro Oeste;178;31.08.2023;8/31/2023;30 a 40 anos;Nível Superior; ; ;Nível Superior;Outro profissional de nivel superior; ; ; ; ; ;Servidor Estatutário;Servidor Estatutário; ; ; ;0;0;6;0;1;0;1;0;4;0;2;0;6
51;0; Especialização; Outro(a) profissional de nível superior; Servidor/Estatutário (a); Coordenador(a); De 31 a 40 horas semanais;01/03/2019;Mato Grosso;Região Centro Oeste;181;31.08.2023;8/31/2023;41 a 50 anos;Nível Superior; ; ;Nível Superior;Outro profissional de nivel superior; ; ; ; ; ;Servidor Estatutário;Servidor Estatutário; ; ; ;0;0;6;0;1;0;1;0;4;0;2;0;6
51; Masculino; Especialização; Outro(a) profissional de nível superior; Comissionado (a); Ordenador(a) de Despesas; De 31 a 40 horas semanais;20/04/2023;Mato Grosso;Região Centro Oeste;182;31.08.2023;8/31/2023;51 a 60 anos;Nível Superior; ; ;Nível Superior;Outro profissional de nivel superior; ; ; ; ; ;Comissionado; ; ;Comissionado; ;0;0;6;0;1;0;1;0;4;0;2;0;6
51;0; Especialização; Advogado (a); Comissionado (a); Ordenador(a) de Despesas; De 31 a 40 horas semanais;03/01/2023;Mato Grosso;Região Centro Oeste;180;31.08.2023;8/31/2023;41 a 50 anos;Nível Superior; ; ;Nível Superior;Advogado; ; ; ;Advogado; ;Comissionado; ; ;Comissionado; ;0;0;6;0;1;0;1;0;4;0;2;0;6
52; Masculino; Ensino Superior Completo; Outro(a) profissional de nível superior; Comissionado (a); Técnico(a) de nível superior; De 31 a 40 horas semanais; ;Goiás;Região Centro Oeste;184;31.08.2023;8/31/2023;18 a 29 anos;Nível Superior; ; ;Nível Superior;Outro profissional de nivel superior; ; ; ; ; ;Comissionado; ; ;Comissionado; ;0;0;2;0;0;0;0;0;0;0;2;0;2
52;0; Ensino Superior Completo; Outro(a) profissional de nível superior; Comissionado (a); Gestor(a); De 31 a 40 horas semanais; ;Goiás;Região Centro Oeste;185;31.08.2023;8/31/2023;41 a 50 anos;Nível Superior; ; ;Nível Superior;Outro profissional de nivel superior; ; ; ; ; ;Comissionado; ; ;Comissionado; ;0;0;2;0;0;0;0;0;0;0;2;0;2
